name,address,rating,user_ratings_total,place_id,types,taluka,latitude,longitude,Unnamed: 9,Unnamed: 10,categories
Salaulim dam,"655G+G78, Shelpe",4.4,145.0,ChIJe_8OUG1VvjsRTK5ENpqAYo8,"tourist_attraction, point_of_interest, establishment",Canacona,15.2099027,74.176029,,,['nature']
Dudhsagar waterfall parking,"86PV+WXW, Kolem, Goa 403410, India",4.4,100.0,ChIJ6ZwNrMUHvzsRrs9Nnx4i9AU,"tourist_attraction, point_of_interest, establishment",Sanguem,15.3372386,74.2449805,,,['nature']
"Damodara Temple Loliem, South Goa","Shri Damodar Vidyalaya, Loliem, Goa 403728, India",4.4,81.0,ChIJQci9InpbvjsR81FrhPgDM7s,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Canacona,14.942263,74.0704844,,,"['nature', 'religious']"
Savri Waterfall Parking,"368M+2M, Neturlim, Netravli, Goa 403704, India",4.4,54.0,ChIJjxWfjs35vjsRqyfLAyrfN1I,"tourist_attraction, point_of_interest, establishment, scenic, short visit",Sanguem,15.0666853,74.2341689,,,"['nature', 'scenic']"
Saleli spring waterfall,"H38Q+544, Salili, Goa 403530, India",4.4,37.0,ChIJQScdwgOjvzsRR2-xVLKMFbY,"park, point_of_interest, establishment",Sattari (Valpoi),15.5653789,74.0878173,,,['nature']
PALOLEM BEACH MANGROVE FOREST,"2289+82, Canacona, Goa, India",4.4,28.0,ChIJdZbyNbFFvjsR_c8vzqieQL0,"tourist_attraction, point_of_interest, establishment",Canacona,15.0158338,74.0175332,,,"['beaches', 'nature']"
waterfall spot,"8867+86H, Sonauli, Goa 403410, India",4.4,28.0,ChIJqywLW10DvzsRe-CytWkMWNI,"park, point_of_interest, establishment",Sanguem,15.3108179,74.3131114,,,['nature']
Peter Farm,"C346+F39, Kodar, Nirankal, Goa 403406, India",4.4,22.0,ChIJp-5U90ylvzsRzYhw8_Bzytw,"park, point_of_interest, establishment",Ponda,15.4061723,74.06023,,,['nature']
"Shree Damodar Circle Bell, Fatorda","Margao - Ponda Hwy, Gawli Wada, Fatorda, Madgaon, Goa 403601, India",4.4,19.0,ChIJx0C5u9uzvzsRcmcBV5YvSWA,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.286073,73.9635966,,,['nature']
Chandor fort,"7354+62V, Cotta Chandor Goa, Kantivaddo Ravora, Chandor, Guirdolim, Goa 403714, India",4.4,10.0,ChIJzdTxVOStvzsR9srFXvoRiYc,"point_of_interest, establishment",Sanguem,15.2581211,74.0550595,,,"['fort', 'historical']"
Dabem waterfall,"H35W+666, Dabem, Jarma, Goa 403506, India",4.4,7.0,ChIJWcmgpTWjvzsRWrbvqgRLIx0,"tourist_attraction, point_of_interest, establishment",Sattari (Valpoi),15.5580357,74.0955158,,,['nature']
Ravna Dongar,"26R9+QRM, Cotigao, Goa 403704, India",4.4,7.0,ChIJ2dEzQ0P5vjsRtr_GXnNtIvo,"park, point_of_interest, establishment",Dharbandora,15.0419619,74.2195388,,,['nature']
Colva Beach,"Colva Beach, Goa, India",4.3,11483.0,ChIJo3Ithhi0vzsRNQmtLCAb3rU,"natural_feature, establishment, beach, relaxation, water sports, scenic",Salcete (Margao),15.2805316,73.9119945,,,"['adventure', 'beaches', 'relaxation', 'scenic', 'water sports']"
Harvalem Waterfalls,"Rudreshwar Colony, Kudne, Goa 403505, India",4.3,9127.0,ChIJVUbAVEy9vzsRS6uKBv4zNmI,"tourist_attraction, point_of_interest, establishment,waterfall",Sattari (Valpoi),15.5507728,74.0264703,,,['nature']
Dolphin Point,"Fort Aguada Rd, Aguada Fort Area, Candolim, Goa 403515, India",4.3,4270.0,ChIJ78Pnrg7BvzsRDdqimlbAw_c,"tourist_attraction, point_of_interest, establishment,viewpoint",Tiswadi (Panaji),15.4972198,73.781824,,,"['fort', 'historical', 'scenic']"
Goa Water Sports Activities and Boat Tours,"near Carvalho's Bar & Restaurant Old Petrol Pump, Calangute, Goa 403516, India",4.3,4234.0,ChIJuT9rLsHrvzsRdSNYqdI0qUQ,"travel_agency, school, point_of_interest, establishment,adventure",Bardez (Mapusa),15.5450466,73.7625115,,,"['adventure', 'food', 'historical', 'nightlife', 'water sports']"
Fort Tiracol Goa,"Taluka, Pernem, Tiracol, Goa 403524, India",4.3,3778.0,ChIJp9s4gCfwvzsRMv-zSTSCEVY,"lodging, point_of_interest, establishment,fort",Bardez (Mapusa),15.7213751,73.686522,,,"['fort', 'historical']"
Three Kings Chapel,"9W62+679, Muder, Cansaulim, Consua, Goa 403712, India",4.3,3020.0,ChIJE-lpKHC3vzsRDHehd03s_ik,"tourist_attraction, church, place_of_worship, point_of_interest, establishment,religious,historical",Salcete (Margao),15.3605246,73.9007519,,,"['historical', 'religious']"
Fort Aguada Lighthouse,"FQRF+RJG, Aguada - Siolim Rd, Sinquerium, Candolim, Aguada Fort Area, Goa, Candolim, Goa 403515, India",4.3,2481.0,ChIJTbWbIA3BvzsR-QwVIsn68-Y,"tourist_attraction, point_of_interest, establishment,viewpoint",Bardez (Mapusa),15.4920574,73.7740664,,,"['fort', 'historical', 'scenic']"
Goa Science Centre & Planetarium,"Marine Highway, Miramar, Panaji, Goa 403001, India",4.3,953.0,ChIJdeIJ_cLAvzsRv6JHTO2XsUI,"tourist_attraction, museum, point_of_interest, establishment",Tiswadi (Panaji),15.4774432,73.8089382,,,['historical']
Archaeological Museum of Goa,"GW36+797, behind Se Cathedral, Old Goa, Goa 403402, India",4.3,935.0,ChIJkRYoGPO-vzsRJtAbk3TQPEc,"tourist_attraction, museum, point_of_interest, establishment,historical",Salcete (Margao),15.503157,73.9109342,,,"['historical', 'religious']"
Fernandes Heritage House,"Fort Area Salcette, Cotta Diasvaddo, Chandor, Guirdolim, Goa 403714, India",4.3,367.0,ChIJVd1h6pitvzsRpMu8Fjh2Paw,"tourist_attraction, point_of_interest, establishment",Sanguem,15.2558395,74.0518574,,flag,"['fort', 'historical']"
Charavane Waterfall,"J4RH+G97, Choraundem, Goa 403506, India",4.3,197.0,ChIJf9lMjrWevzsRQTaSG8jAYZ8,"tourist_attraction, point_of_interest, establishment",Sattari (Valpoi),15.6412818,74.1284271,,,['nature']
Capela de Santa Catarina de Alexandria,"GW36+953, Old Goa, Goa 403402, India",4.3,178.0,ChIJNcH7EPO-vzsRl1RKlSloJoI,"tourist_attraction, church, place_of_worship, point_of_interest, establishment,historical,religious",Salcete (Margao),15.503375,73.910435,,,"['historical', 'religious']"
Dolphin View Point,"FQQ8+FX7, Unnamed Road, Aguada Fort Area, Candolim, Goa 403515, India",4.3,132.0,ChIJrYOizHLBvzsRFGafpsTaR7o,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.4886642,73.767433,,,"['fort', 'historical', 'scenic']"
Old Market Circle Clock Tower,"Margao - Ponda Hwy, Gawli Wada, Fatorda, Madgaon, Goa 403601, India",4.3,117.0,ChIJbckqcSmzvzsRCrTAlx_p9XM,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.2835176,73.9568694,,,"['food', 'historical', 'shopping']"
Sunset Park,"9RJ6+68M, Unnamed Road, Varunapuri, Vasco Da Gama, Mormugao, Goa 403802, India",4.3,115.0,ChIJ02xTgsTHvzsRBKIIjTnsOBE,"park, point_of_interest, establishment",Mormugao (Vasco),15.3805756,73.8107895,,,"['nature', 'photography']"
Ancient Kadamba Shri Shiva Temple/ Nandi Bull,"7353+6XW, Cotta Chandor Goa, Kantivaddo Ravora, Chandor, Guirdolim, Goa 403714, India",4.3,92.0,ChIJ28ip8qKtvzsRlPcMLNDkz-E,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.258105,74.0549473,,,"['historical', 'nature', 'religious']"
Bramha Karmali Waterfall,"H5M6+24G, Bramha Karmali-Shelphem Rd, Naneli, Goa 403506, India",4.3,77.0,ChIJdemn4FefvzsRY74B0IIJyaQ,"tourist_attraction, point_of_interest, establishment",Sattari (Valpoi),15.582559,74.1603253,,,['nature']
Harvallem Waterfall,"Harvallem Waterfall, Rudreshwar Colony, Kudne, Goa 403505",4.3,56.0,ChIJJcZtVEy9vzsRxTAJR5Vyj8s,"natural_feature, establishment",Sattari (Valpoi),15.5505562,74.0267991,,,['nature']
Mhadai River New Dam,"F39W+RW, Pale, Mastakwada, Goa 403105, India",4.3,53.0,ChIJLa0Fy2GlvzsR3tBpNwwS_vk,"tourist_attraction, point_of_interest, establishment",Sattari (Valpoi),15.4692702,74.0921429,,,['nature']
Shirent waterfall,"FVQJ+2RG, Chimbel, Goa 403006, India",4.3,50.0,ChIJ7Rg8SlC_vzsRgXxblEGUL4M,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4875596,73.8820656,,,['nature']
Mill Stones of Gun Powder Factory,"GW36+43Q, Old Goa, Goa 403402, India",4.3,47.0,ChIJh0e2BPO-vzsReWmKgvI50V0,"point_of_interest, establishment",Salcete (Margao),15.5028285,73.9102318,,,['historical']
Reis Magos Fort Reception,"FRW5+VVP, Reis Magos, Verem, Goa 403109, India",4.3,20.0,ChIJHRjEbADBvzsRXU5We58fXGY,"point_of_interest, establishment",Tiswadi (Panaji),15.4972469,73.8094017,,,"['fort', 'historical']"
Nanuz Fort,"G46M+RX3, Birondem VP, Nanuz, Goa 403506, India",4.3,15.0,ChIJ1SRNWCihvzsRFgMn8LWWgpE,"point_of_interest, establishment",Sattari (Valpoi),15.5120017,74.1349164,,,"['fort', 'historical']"
Siranguli Waterfall,"F5VP+34F, Siranguli, Shelpi Khurd, Goa 403506, India",4.3,15.0,ChIJAQBezUChvzsRjuFltXoRB0g,"park, point_of_interest, establishment",Sattari (Valpoi),15.4926771,74.1853027,,,['nature']
Dragon Waterfall aka Agnela Fond,"626V+65V, Deao, Quepem, Talewada, Goa 403705, India",4.3,6.0,ChIJQ9YzN7WtvzsR74ssFkb3oXA,"tourist_attraction, point_of_interest, establishment",Sanguem,15.2106197,74.042919,,,['nature']
Rancol Waterfall,"8382+5J9, Shiroda, Goa 403103, India",4.3,4.0,ChIJuZnAZUKvvzsR0r2bB2UyGqM,"tourist_attraction, point_of_interest, establishment, waterfall, scenic, adventure, peaceful",Dharbandora,15.3154197,74.0516016,,,"['adventure', 'nature', 'peaceful', 'scenic']"
Fort Aguada,"Fort Aguada Rd, Aguada Fort Area, Candolim, Goa 403515, India",4.2,106573.0,ChIJa72MxnXBvzsRHHtpszB2g6M,"tourist_attraction, point_of_interest, establishment,fort,historical",Bardez (Mapusa),15.4922519,73.7737462,,,"['fort', 'historical']"
Chapora Fort,"Chapora Fort Trail, Vagator, Anjuna, Goa 403509, India",4.2,24749.0,ChIJ56FVYsbpvzsRB6GFWwDiCzc,"point_of_interest, establishment,fort,historical",Bardez (Mapusa),15.6046375,73.7369631,,,"['fort', 'historical']"
"Snow Park, Goa","Titos Lane, 2, Calangute - Baga Rd, Baga, Goa 403516, India",4.2,18763.0,ChIJXVO8PxvqvzsRta823KYFYvE,"tourist_attraction, amusement_park, point_of_interest, establishment",Bardez (Mapusa),15.5574607,73.7552656,,,['nature']
Houses of Goa Museum,"House No, 674, Torda, near Nisha's Play School, Alto Porvorim, Salvador du Mundu, Penha de Franc, Goa 403521, India",4.2,3706.0,ChIJAxaYkwrAvzsRMoGzIYj2STg,"museum, cafe, tourist_attraction, book_store, point_of_interest, food, store, establishment",Tiswadi (Panaji),15.5303209,73.8406749,,,"['food', 'historical', 'shopping']"
Goa Chitra Museum,"H.No. 498, near Auxilium High School, Pulvaddo, Benaulim, Goa 403716, India",4.2,3069.0,ChIJ-5PLmPSzvzsRqBoUBZmqYm4,"tourist_attraction, art_gallery, museum, point_of_interest, establishment",Salcete (Margao),15.2648991,73.9413364,,,['historical']
Azad Maidan,"GR2G+2FW, MG Road, near Head Quarters, Opposite Azad Maidan, Ozari, Panaji, Goa 403001, India",4.2,1824.0,ChIJf9whPInAvzsR6nE1kxWvW1Y,"tourist_attraction, park, point_of_interest, establishment,viewpoint,historical",Tiswadi (Panaji),15.500124,73.8261919,,,"['historical', 'nature', 'scenic']"
Amthane Dam,"MWC4+8V4, Amthane, Dumase, Latambarcem, Goa 403513, India",4.2,984.0,ChIJXYxXvOuTvzsRHFiXj3u6xWg,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.6707536,73.9071929,,,"['nature', 'nightlife']"
Shiva Waterfall,"3WRF+XJH, Canacona, Gonval, Goa, India",4.2,412.0,ChIJU0z4aBVJvjsRSZCNCzEbJ-U,"tourist_attraction, point_of_interest, establishment",Canacona,15.0924458,73.9241239,,,['nature']
Savoi Plantation,"50, Savoi, Marcel Ponda Road, Ponda, Goa, 403107, India",4.2,294.0,ChIJ0bVnNrm6vzsRE1k0W-b2sOA,"point_of_interest, establishment",Ponda,15.4934357,74.0005112,,,"['food', 'nature']"
Ambora Spring,"8XPQ+PH9, Loutolim, Goa 403718, India",4.2,245.0,ChIJ8YcmYFOwvzsRJ_P1iH_ckHE,"tourist_attraction, point_of_interest, establishment,nature,viewpoint",Salcete (Margao),15.3367963,73.9889898,,,"['nature', 'scenic']"
Casa Araujo Alvares,"Loutolim, Goa 403718, India",4.2,230.0,ChIJQeTU91SwvzsR8j8HamK5f4U,"museum, point_of_interest, establishment",Salcete (Margao),15.3395692,73.9864543,,,['historical']
Bird Watching Spot,"8WJ2+9QP, Arossim, Goa 403712, India",4.2,219.0,ChIJQefFIx23vzsRa9tEtr74_Y0,"park, point_of_interest, establishment",Sattari (Valpoi),15.3309671,73.9019438,,,['nature']
Fontainhas old quarter,"E-212, Rua 31 de Janeiro, Fontainhas (quarter), Altinho, Panaji, Goa 403001, India",4.2,206.0,ChIJgxIsopzBvzsRCUcyNtt81KI,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4955933,73.8314762,,,['historical']
Querim Dam,"J38G+5V4, Querim, Querim VP, Goa 403505, India",4.2,176.0,ChIJLRp601SYvzsR4wD72-oMXMY,"tourist_attraction, point_of_interest, establishment",Pernem,15.615381,74.0772171,,,['nature']
Palacete Rodrigues - Heritage Holiday Mansion,"H.no, 1131, Bardez, Mazal Waddo, Anjuna, Goa 403509, India",4.2,174.0,ChIJX-9hTynqvzsRsFDhRJXbSFA,"bar, lodging, restaurant, food, point_of_interest, establishment",Bardez (Mapusa),15.5834853,73.753063,,,"['food', 'historical', 'nightlife']"
"Biodiversity Park, Mollem Goa","9672+H4R, NH748, Mollem, Goa 403410, India",4.2,152.0,ChIJgRxLwR4HvzsRLLg5CxlKB4M,"park, point_of_interest, establishment",Ponda,15.3639855,74.2002537,,,['nature']
St. Cruz Wetlands,"FRCQ+J24, Santa Cruz, Goa 403005, India",4.2,81.0,ChIJk9d499_BvzsRB3I4JZwMnZI,"park, point_of_interest, establishment",Sattari (Valpoi),15.4715066,73.8375808,,,['nature']
Raj Durga Heritage,"9XRX+JF6, Ponda - Panaji Rd, Khadpabandh, Vasco Da Gama, Ponda, Goa 403401, India",4.2,29.0,ChIJnxH9bpq6vzsRJP3xxIOYu6c,"point_of_interest, establishment",Ponda,15.3915265,73.998641,,,['historical']
"Devils Canyon, Dudhsagar Waterfalls Trail","8873+2WV, Sonauli, Goa 403410, India",4.2,23.0,ChIJB8JstKwGvzsR9P-DIj9isWc,"park, point_of_interest, establishment",Sanguem,15.3126009,74.3047931,,,['nature']
Krishi Setu,"GWCW+3FQ, Near Govnali bridge, Marcel, Old Goa Road, Madapai, Ponda, Goa 403106, India",4.2,21.0,ChIJ-c1HcgC_vzsRCncr2Zugj00,"tourist_attraction, point_of_interest, establishment",Ponda,15.5202216,73.9462324,,,['historical']
Three waterfall morlem,"Ground Floor, opposite LIC Office, Gokulwadi, Morle",4.2,11.0,ChIJ_cRUhCOZvzsR2sAUSi7_kqY,"tourist_attraction, point_of_interest, establishment",Bicholim,15.5845151,74.0593872,,,['nature']
Big Foot Goa,"Cross Museum, Main Road, Salcete District, Loutolim, Goa 403718, India",4.1,8442.0,ChIJQeTU91SwvzsR4cJQMV5lu8c,"museum, art_gallery, tourist_attraction, point_of_interest, establishment,historical",Salcete (Margao),15.339727,73.9868803,,,['historical']
Japanese Garden,"CQ4P+QVJ, Marmugao Port Trust Colony, Mormugao, Goa 403804, India",4.1,8211.0,ChIJsbm561bGvzsR2uhVi1Uzo9E,"park, tourist_attraction, point_of_interest, establishment",Mormugao (Vasco),15.4069725,73.7871306,,,['nature']
Mangrove Boardwalk,"Patto Centre, Panaji, Goa 403001, India",4.1,1224.0,ChIJ2cM03_jBvzsRXI4bnE6otDM,"museum, park, point_of_interest, establishment",Tiswadi (Panaji),15.4936894,73.8325406,,,"['historical', 'nature']"
Arvalem Caves,"H23F+267, Rudreshwar Colony, Harvale, Goa 403505, India",4.1,1092.0,ChIJoSA1F069vzsR_Nv7L4B_vNw,"tourist_attraction, point_of_interest, establishment,nature,caves,historical",Sattari (Valpoi),15.552527,74.0230428,,,"['historical', 'nature']"
Margao Municipal Garden,"7XF5+864, Pajifond, Madgaon, Goa 403601, India",4.1,1072.0,ChIJI7qdNeizvzsRlKd0ZLtxB8g,"tourist_attraction, park, point_of_interest, establishment",Salcete (Margao),15.2732507,73.9580861,,,['nature']
Garça Branca Gardens,"H No. 934, NH 17B, near St. Milagres Chapel, Vanxem, Salcete, Loutolim, Madgaon, Goa 403718, India",4.1,850.0,ChIJ6yd7xk-wvzsRZ6TtH7Pu0bk,"tourist_attraction, park, point_of_interest, establishment",Dharbandora,15.3448799,73.9958822,,,"['nature', 'religious']"
Dolphin Adventures Goa (Sinquerim Jetty),"Fort aguada road sinquerim jetty candolim, Panaji, Goa 403515, India",4.1,671.0,ChIJIz69SNrBvzsRE5i32ju2Ays,"travel_agency, point_of_interest, establishment,adventure",Tiswadi (Panaji),15.4972169,73.7818865,,,"['adventure', 'beaches', 'fort', 'historical']"
Udear Springs,"8WXW+5F5, Verna, Lotli, Goa 403722, India",4.1,632.0,ChIJWzNaI8-wvzsRoxK7KxZeyjI,"park, point_of_interest, establishment, waterfall, scenic, relaxation, peaceful",Dharbandora,15.3478875,73.9462344,,,"['nature', 'peaceful', 'relaxation', 'scenic']"
Malson Shoes,"Souza Towers, opposite Garcia de Orta Garden, next to Petisco, Near Panjim Church, Altinho, Panaji, Goa 403001, India",4.1,600.0,ChIJQ-Iqz4jAvzsRuj6Z94O3VjI,"tourist_attraction, park, point_of_interest, establishment",Tiswadi (Panaji),15.4997434,73.8282138,,,"['historical', 'nature', 'religious']"
Aguad Port & Jail Complex,"Parking, Aguada Fort, Aguada - Siolim Rd, Aguada Fort Area, Candolim, Goa 403515, India",4.1,523.0,ChIJIdHV6h3BvzsRcWh-MTFt5S4,"tourist_attraction, art_gallery, museum, restaurant, food, point_of_interest, establishment",Bardez (Mapusa),15.4926341,73.7771255,,flag,"['food', 'fort', 'historical', 'nature']"
Quepem Dam,"636G+M5F, Quepem",4.1,385.0,ChIJAQBkkymtvzsRfsDLIjF64Gw,"tourist_attraction, point_of_interest, establishment",Canacona,15.2116832,74.0754267,,,['nature']
Alorna Fort,"PW24+35C, Alorna, Goa 403503, India",4.1,339.0,ChIJGZUMw06SvzsRD4ROWUW0Vr0,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.7001787,73.9053878,,,"['fort', 'historical']"
Khadpaband Garden,"9XXX+FX9, Friends Colony, Khadpabandh, Ponda, Goa 403401, India",4.1,308.0,ChIJk4-F-5O6vzsRSEFeY7X4txw,"park, point_of_interest, establishment",Ponda,15.3986647,73.9999901,,,['nature']
Haatkatro Khamb,"Ella, Old Goa, Goa 403402, India",4.1,238.0,ChIJ1V6apJK-vzsR3seZXsRBSvc,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.4992048,73.9135309,,,['historical']
Adil Shah Palace Gateway,"Near Divar Jetty Old Goa, Mandrem, Goa 403402, India",4.1,167.0,ChIJrUMKXou-vzsRG2SLL5cWces,"tourist_attraction, point_of_interest, establishment,historical",Salcete (Margao),15.5056312,73.9140955,,,"['beaches', 'historical']"
Vasco Clock Tower,"Muncipal Market, Vaddem, Vasco Da Gama, Goa 403802, India",4.1,120.0,ChIJ3X-jDrrHvzsRA4RuAi7OVYE,"tourist_attraction, museum, point_of_interest, establishment",Tiswadi (Panaji),15.3965513,73.8106686,,,"['food', 'historical', 'shopping']"
Sirsaim waterfall,"JVHP+HF, Sirsai, Assonora, Goa 403502, India",4.1,59.0,ChIJ88V6vP2VvzsRzJQv4s4QyoA,"tourist_attraction, point_of_interest, establishment",Pernem,15.6289375,73.8861875,,,['nature']
Phoenix spring,"FRRH+GJH, Fontainhas (quarter), Mala, Panaji, Goa 403001, India",4.1,32.0,ChIJce5Jf0fBvzsRbe9ORxrD2Oo,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4913185,73.8290943,,,['nature']
maharaja dipaji rane's fort,"H284+PP8, Zariwada Vithallapur, Vithallapur, Sanquelim, Karapur, Goa 403505, India",4.1,30.0,ChIJ41L7g-CXvzsR18Ty6YoD0_0,"point_of_interest, establishment",Bicholim,15.5667848,74.0068242,,,"['fort', 'historical']"
samarth gad,"Housing Board, Navelim, New Zariwaddo, Rumdamol, Davorlim, Goa 403601, India",4.1,10.0,ChIJu4XnGlezvzsRyYttRdENr5g,"point_of_interest, establishment",Salcete (Margao),15.275252,73.9851188,,,['nature']
Zariwada Spring Cortali,"647V+QGF, Kotarli",4.1,10.0,ChIJg69SJj2rvzsRKMZgKUW6HD4,"tourist_attraction, point_of_interest, establishment",Canacona,15.2147666,74.1425936,,,['nature']
Seasonal falls,"G2GW+JRG, Sonus-Vonvoliem, Goa 403530, India",4.1,7.0,ChIJO7kJCPCjvzsR33KNlwsyras,"tourist_attraction, point_of_interest, establishment, scenic, peaceful",Bicholim,15.5265711,74.0470845,,,"['nature', 'peaceful', 'scenic']"
Mormugoa Municipal Childrens park,"Childrens Park, Swatantra Path, Vaddem, Vasco Da Gama, Goa 403802, India",4.1,7.0,ChIJBSHRarzHvzsRADEfJ2pESY8,"park, point_of_interest, establishment",Mormugao (Vasco),15.3972813,73.813813,,,['nature']
"Museum of Goa, MOG","79, Estate, Pilerne Industrial Estates, Pilern, Goa 403511, India",4.0,8746.0,ChIJsz_IVjXAvzsRKB-KUSodijs,"cafe, art_gallery, food, museum, point_of_interest, establishment",Tiswadi (Panaji),15.525516,73.795263,,,"['food', 'historical']"
Froggyland - The Water World,"Pateapur, Nuvem",4.0,1871.0,ChIJfygMViSxvzsRqXra1Y0GOm4,"tourist_attraction, amusement_park, point_of_interest, establishment",Salcete (Margao),15.321632,73.9519311,,,['nature']
1930 Vasco,"Swatantra Path, opp. The HQ, Vaddem, Vasco Da Gama, Goa 403802, India",4.0,1470.0,ChIJl6jODLzHvzsRrvkuMpDJn-k,"movie_theater, shopping_mall, parking, meal_takeaway, restaurant, point_of_interest, food, establishment",Mormugao (Vasco),15.3970725,73.8129321,,,"['food', 'nature', 'shopping']"
Ulta Pulta Museum,"UMIA QUATRO B, 5, Airport Rd, Green Valley, Dabolim, Ijorshi, Goa 403711, India",4.0,1120.0,ChIJG72jTQC5vzsR2st1JNppuI8,"museum, point_of_interest, establishment",Mormugao (Vasco),15.3870509,73.8452905,,,['historical']
San Thome Museum Back in Time,"Dabolim - Cavelossim Rd, Chadwado, Varca, Goa 403721, India",4.0,634.0,ChIJydtqTn-zvzsRWQIc9YRezQ8,"museum, tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.2398339,73.941495,,,['historical']
Sahakari Spice Plantation backside,"C24F+Q88, Unnamed Road, Prabhu Nagar, Ponda, Goa 403401, India",4.0,172.0,ChIJr4mnZlm7vzsR7phtDlcwqVs,"zoo, point_of_interest, establishment",Ponda,15.406909,74.023315,,,"['food', 'nature']"
The Our Lady On The Mount Chapel,"GW3F+R9, Old Goa, Goa 403110, India",4.0,129.0,ChIJOZ0xvOS_vzsRwQVuIXvcIxo,"tourist_attraction, point_of_interest, establishment",Bicholim,15.5044718,73.9233285,,,"['historical', 'religious']"
Siddhanath waterfall,"928R+36H, Talewada, Kajorde, Goa 403103, India",4.0,107.0,ChIJHb7IxgevvzsR4JAbcxpcYWE,"tourist_attraction, point_of_interest, establishment",Sanguem,15.3651752,74.0406066,,,['nature']
Blue Waterfall,"Aki waterfall, Rivona, Goa 403705, India",4.0,102.0,ChIJuaO9M-9TvjsRGDUSPRk93AM,"park, point_of_interest, establishment",Canacona,15.137164,74.117323,,,['nature']
Dhabdabha Waterfall Bicholim,"Katarwada, Dicholi, Bhatwadi, Goa 403504, India",4.0,71.0,ChIJUTThNtSXvzsRRztdY-sATAs,"tourist_attraction, point_of_interest, establishment",Bicholim,15.5751965,73.9390095,,,['nature']
Mormugao Port Authority Children's Park,"CQ4P+XRH, Headland Sada, Vasco Da Gama, Mormugao, Goa 403804, India",4.0,70.0,ChIJd4WP8VbGvzsRhcNNjdlXrXM,"park, point_of_interest, establishment",Mormugao (Vasco),15.407445,73.7870959,,,['nature']
Ozari waterfall,"MVQF+HMC, Ozorim, Goa 403512, India",4.0,65.0,ChIJO3_r4raTvzsRvJdgYaZ4mg8,"tourist_attraction, point_of_interest, establishment, waterfall, scenic, adventure, peaceful",Pernem,15.6889453,73.8741547,,,"['adventure', 'nature', 'peaceful', 'scenic']"
Tajbi Gardens,"G4G9+XHP, Naguem, Goa 403506, India",4.0,21.0,ChIJqVlCQyuivzsRxpl1zsOBV9Q,"park, point_of_interest, establishment",Sattari (Valpoi),15.5274508,74.1189413,,,['nature']
Sankhali Fort,"H274+FRH, Market Rd, Desai Nagar, Sanquelim, Goa 403505, India",4.0,9.0,ChIJHVSYAjWXvzsRce_3QFJN3sw,"point_of_interest, establishment",Bicholim,15.5636883,74.0071034,,,"['food', 'fort', 'historical', 'shopping']"
Colomba Spring pond,"44XM+R46, Major District Road 36, Kolamba",4.0,4.0,ChIJLzvIN8NVvjsReliWVyBbf0E,"tourist_attraction, point_of_interest, establishment",Canacona,15.1495311,74.1327804,,,['nature']
Dobar waterfall,"PQFG+32, Pernem, Pernam Municipal Area, Goa 403512, India",4.0,1.0,ChIJK43ABwDtvzsRlby1Cmahy_M,"tourist_attraction, point_of_interest, establishment",Pernem,15.7226823,73.7750696,,,"['nature', 'nightlife']"
Betul Fort,"Canaguinim, Goa, India",3.9,1499.0,ChIJobqioGVMvjsRBDAPLJzsyTk,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.1409989,73.9506808,,,"['fort', 'historical']"
Corjuem Fort,"Off, Road, Corjuem, Aldona, Goa 403508, India",3.9,1078.0,ChIJi420u6uVvzsRqLpaRPrq6SI,"tourist_attraction, point_of_interest, establishment,historical,fort",Bicholim,15.5968001,73.8927884,,,"['fort', 'historical']"
Ana Fonte Garden,"7XH5+3QV, Bernardo Peres da Silva Rd, Pajifond, Madgaon, Goa 403601, India",3.9,165.0,ChIJl86yYd2zvzsRMZW7wiVu67s,"park, point_of_interest, establishment",Salcete (Margao),15.2777419,73.9594084,,,['nature']
BICHOLIM WALKING PARK,"Bicholim bustand, Dicholi, Goa 403529, India",3.9,155.0,ChIJV4BUh26WvzsRXytfhfdOgAA,"park, point_of_interest, establishment",Bicholim,15.5872037,73.9507301,,,['nature']
King's Waterfall,"Azossim, Dongrim, Goa 403104, India",3.9,132.0,ChIJbRyyzMG5vzsRheaJLGdVzfE,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.4634347,73.9212858,,,['nature']
Perkon Waterfall,"MVX8+6C8, Unnamed Road, Ozorim, Goa 403512, India",3.9,102.0,ChIJ_R9Y1aaTvzsRk5iw6Lxewp4,"tourist_attraction, point_of_interest, establishment",Bicholim,15.6980273,73.8660752,,,['nature']
